,0,1,2,3,4,5,6,7,8,9,11,12,13,14,15
151,152,MSHL,587.00,547.90,590.90,545.00,"34,980","20,010,191.8",507,587.00(49.8) ,537.20,572.05,590.90,294.20,"4,393.11"
152,153,MSLB,877.00,877.00,894.00,834.00,957,"822,972.8",18,877.00(0) ,877.00,859.95,"1,280.00",658.60,"2,827.26"
153,154,NABBC,382.00,402.00,402.00,382.00,"5,074","1,980,055",49,382.00(-14.7) ,396.70,390.24,500.00,342.10,"1,002.63"
154,155,NABIL,523.00,520.00,525.00,520.00,"91,036","47,621,680.7",869,523.00(3) ,520.00,523.11,865.00,493.00,"141,508.10"
155,156,NADEP,543.90,573.00,573.00,543.90,"6,187","3,407,609",109,543.90(-29.9) ,573.80,550.77,835.00,455.00,"2,642.05"
156,157,NBF2,8.37,8.38,8.54,8.37,"5,500","46,119",7,8.37(-0.17) ,8.54,8.39,9.55,7.03,937.44
157,158,NBF3,7.58,7.99,7.99,7.44,"125,973","961,506.55",48,7.58(-0.36) ,7.94,7.63,8.25,6.74,947.50
158,159,NBL,245.70,255.00,255.00,245.00,"148,662","36,793,090.7",635,245.70(-9.3) ,255.00,247.49,307.00,231.20,"36,103.21"
159,160,NESDO,"1,712.00","1,790.00","1,799.00","1,701.00","2,075","3,607,090.9",73,"1,712.00(-70) ","1,782.00","1,738.36","3,540.00","1,418.00","4,365.60"
160,161,NFS,324.00,330.00,334.00,322.10,"28,380","9,288,005.9",154,324.00(-9) ,333.00,327.27,390.00,240.70,"2,718.18"
161,162,NGPL,227.00,239.70,242.00,225.50,"147,891","34,053,048.4",441,227.00(-8) ,235.00,230.26,340.00,185.80,"4,202.40"
162,163,NHDL,382.00,395.00,402.00,378.30,"48,424","18,744,211.7",105,382.00(-13) ,395.00,387.09,431.00,301.60,"1,373.07"
163,164,NHPC,165.00,171.50,172.50,165.00,"215,285","36,022,376",815,165.00(-4.5) ,169.50,167.32,286.20,126.00,"4,069.62"
164,165,NIBD2082,"1,030.00","1,024.70","1,030.00","1,024.70",120,"123,494",2,"1,030.00(10) ","1,020.00","1,029.12","1,044.00",890.10,-
165,166,NIBD84,877.00,860.00,877.00,860.00,35,"30,270",2,877.00(17) ,860.00,864.86,877.00,753.40,-
166,167,NIBLGF,8.16,8.06,8.29,8.00,"35,466","288,896.66",23,8.16(0.02) ,8.14,8.15,10.64,7.19,"1,077.12"
167,168,NIBLPF,9.16,9.12,9.34,9.12,"16,809","154,138",8,9.16(0.02) ,9.14,9.17,10.13,7.82,687.00
168,169,NIBSF2,7.52,7.70,7.85,7.45,"22,850","175,145",38,7.52(-0.18) ,7.70,7.66,9.49,6.60,"1,128.00"
169,170,NICA,532.00,545.00,555.00,530.00,"96,029","51,611,930.1",621,532.00(-13) ,545.00,537.46,861.90,490.10,"79,361.46"
170,171,NICAD8283,"1,057.00","1,040.00","1,057.00","1,040.00",180,"188,350",4,"1,057.00(0) ","1,057.00","1,046.39","1,170.00",927.50,-
171,172,NICBF,8.50,8.59,8.60,8.50,"55,060","471,708.8",6,8.50(-0.25) ,8.75,8.57,10.31,7.99,641.75
172,173,NICFC,8.68,8.52,8.83,8.52,"48,230","422,573.8",46,8.68(0.01) ,8.67,8.76,10.17,7.45,88.54
173,174,NICGF,9.00,9.55,9.55,9.00,"55,260","521,660.8",15,9.00(-0.55) ,9.55,9.44,10.62,8.30,751.68
174,175,NICL,893.50,868.90,902.00,855.00,"96,557","84,843,619.4",442,893.50(23.5) ,870.00,878.69,907.00,395.70,"14,691.30"
175,176,NICLBSL,649.00,660.00,660.00,636.10,"13,513","8,703,623.2",219,649.00(-15) ,664.00,644.09,878.00,516.00,"11,288.97"
176,177,NICSF,8.90,9.00,9.02,8.87,"9,073","80,832",20,8.90(-0.15) ,9.05,8.91,9.49,7.40,"1,112.50"
177,178,NIFRA,224.00,234.60,237.20,222.60,"284,213","65,002,684.4","1,687",224.00(-10.6) ,234.60,228.71,261.00,178.00,"48,384.00"
178,179,NIL,858.00,872.00,876.00,855.00,"16,482","14,245,637.2",150,858.00(-18) ,876.00,864.31,946.00,700.00,"17,266.05"
179,180,NIMB,184.00,185.20,189.00,184.00,"100,795","18,742,250.9",420,184.00(-4.3) ,188.30,185.94,265.00,168.00,"62,796.61"
180,181,NIMBPO,152.00,155.00,155.00,148.00,"17,951","2,708,040",30,152.00(-1) ,153.00,150.86,242.00,105.00,"27,827.46"
181,182,NLBBL,620.00,650.00,668.00,620.00,"3,866","2,451,230.8",74,620.00(-40) ,660.00,634.05,"1,060.80",480.00,"4,538.40"
182,183,NLG,854.00,866.10,870.00,848.80,"18,706","16,011,295.1",114,854.00(-20) ,874.00,855.94,940.00,464.00,"12,462.22"
183,184,NLIC,707.00,732.90,732.90,703.00,"70,475","50,158,896.7",556,707.00(-11.6) ,718.60,711.73,820.00,602.00,"58,030.32"
184,185,NLICL,629.00,641.00,650.00,625.00,"43,354","27,554,768.9",253,629.00(-21) ,650.00,635.58,705.00,495.10,"31,523.38"
185,186,NMB,208.90,213.00,215.00,208.90,"66,169","14,019,217.7",248,208.90(-4.1) ,213.00,211.87,268.20,192.50,"38,368.05"
186,187,NMB50,9.23,9.70,9.70,9.20,"26,515","244,559.97",12,9.23(-0.48) ,9.71,9.22,11.50,8.37,"1,153.75"
187,188,NMBMF,563.00,556.00,565.00,550.00,"5,860","3,248,979.6",64,563.00(-2) ,565.00,554.43,830.00,463.60,"4,061.76"
188,189,NMFBS,"1,150.00","1,141.30","1,185.00","1,117.20","5,161","5,865,495.9",72,"1,150.00(-14.5) ","1,164.50","1,136.50","2,420.00",901.00,"12,468.37"
189,190,NRIC,703.00,725.00,730.00,701.70,"65,276","46,575,640.2",587,703.00(-22.9) ,725.90,713.52,927.00,585.00,"90,079.21"
190,191,NRM,467.10,433.10,467.10,418.00,"264,077","119,390,182.1","2,983",467.10(42.4) ,424.70,452.10,467.10,205.90,"4,519.19"
191,192,NRN,452.30,425.00,458.50,425.00,"209,345","95,298,326.1",880,452.30(35.4) ,416.90,455.22,580.00,280.60,"5,532.59"
192,193,NSIF2,8.82,8.75,8.92,8.75,"2,050","18,186.5",9,8.82(-0.1) ,8.92,8.87,10.00,7.31,"1,076.92"
193,194,NTC,940.10,960.00,977.00,934.00,"76,644","72,748,336.2",645,940.10(-8.9) ,949.00,949.17,985.00,758.00,"169,218.00"
194,195,NUBL,643.00,663.00,663.00,632.10,"22,642","14,577,075.2",131,643.00(-7.1) ,650.10,643.81,"1,132.00",512.10,"16,795.67"
195,196,NWCL,229.60,208.80,229.60,208.80,995,"226,869.3",117,229.60(229.6) ,0.00,228.01,229.60,208.80,"1,578.50"
196,197,NYADI,255.00,264.90,265.00,255.00,"8,929","2,309,175.6",190,255.00(-14.8) ,269.80,258.62,372.30,176.40,"3,825.00"
197,198,OHL,826.00,858.10,865.00,825.00,"14,222","11,875,130.7",125,826.00(-39) ,865.00,834.98,885.00,470.10,"9,318.03"
198,199,PBD88,999.60,969.00,999.60,969.00,175,"171,140",6,999.60(19.6) ,980.00,977.94,"1,013.00",790.10,-
199,200,PCBL,207.90,215.00,215.00,205.00,"101,152","21,034,305.6",307,207.90(-3.2) ,211.10,207.95,247.00,176.00,"40,337.96"
200,201,PFL,360.30,365.70,370.00,356.00,"26,538","9,610,337",165,360.30(-12.8) ,373.10,362.13,453.60,315.00,"3,900.45"
201,202,PHCL,297.00,303.00,306.00,292.10,"31,474","9,393,901.5",545,297.00(-12) ,309.00,298.47,416.10,197.00,"9,504.00"
202,203,PMHPL,224.00,231.80,240.00,222.60,"41,850","9,460,177.2",192,224.00(-12.5) ,236.50,226.05,288.20,151.50,"2,464.00"
203,204,PMLI,601.80,615.00,617.00,585.00,"23,695","14,135,698.2",504,601.80(-12.1) ,613.90,596.57,660.00,357.00,"25,853.33"
204,205,PPCL,234.80,235.00,242.00,230.20,"21,835","5,158,824",122,234.80(-3.2) ,238.00,236.26,389.30,196.00,"2,259.95"
205,206,PPL,265.00,266.10,276.00,259.70,"25,695","6,802,257.5",303,265.00(-6) ,271.00,264.73,336.00,190.00,"1,676.39"
206,207,PRIN,819.00,836.00,836.00,801.00,"58,075","47,521,571.7",249,819.00(-2.2) ,821.20,818.28,849.90,378.00,"11,270.44"
207,208,PROFL,315.00,334.00,340.00,314.60,"80,661","25,936,338.7",323,315.00(-13) ,328.00,321.55,465.00,265.00,"2,696.74"
208,209,PRSF,8.58,8.50,8.87,8.50,"82,500","725,310",28,8.58(-0.02) ,8.60,8.79,10.06,7.45,858.00
209,210,PRVU,171.00,177.00,177.00,170.40,"160,473","27,738,198.2",660,171.00(-6) ,177.00,172.85,228.00,152.30,"40,257.66"
210,211,PSF,8.70,8.50,8.70,8.16,"27,870","240,025.7",32,8.70(0.1) ,8.60,8.61,9.83,7.15,"1,087.50"
211,212,RADHI,239.00,242.00,249.90,238.10,"164,856","39,936,446.9",608,239.00(0) ,239.00,242.25,306.00,200.20,"4,005.59"
212,213,RAWA,415.00,431.20,436.00,415.00,"11,895","5,039,069.7",171,415.00(-25) ,440.00,423.63,442.00,249.30,"1,162.00"
213,214,RBCL,"15,270.40","14,750.00","15,998.00","14,750.00","1,371","21,190,804",89,"15,270.40(559.4) ","14,711.00","15,456.46","17,140.00","12,200.00","40,716.46"
214,215,RBCLPO,"12,250.00","11,900.00","12,925.00","11,700.00","2,157","25,922,670.2",65,"12,250.00(500) ","11,750.00","12,017.93","15,909.90","9,860.00","21,759.63"
215,216,RFPL,244.80,250.90,253.00,239.00,"20,967","5,115,264.8",327,244.80(-11.2) ,256.00,243.97,325.00,193.80,"1,713.60"
216,217,RHGCL,247.80,259.00,259.00,243.00,"32,857","8,109,162.4",347,247.80(-10.2) ,258.00,246.80,406.00,184.50,"1,518.50"
217,218,RHPL,284.10,296.00,296.00,284.10,"30,583","8,814,751.8",188,284.10(-11.4) ,295.50,288.22,371.00,231.30,"17,494.57"
218,219,RIDI,224.00,234.00,235.00,223.00,"72,833","16,486,980.2",403,224.00(-7.5) ,231.50,226.37,619.00,176.60,"3,469.54"
219,220,RLFL,370.00,389.00,389.00,368.50,"62,395","23,579,383.6",234,370.00(-15) ,385.00,377.91,404.00,268.00,"4,149.37"
220,221,RMF1,7.70,7.84,7.99,7.55,"22,100","170,888",23,7.70(-0.14) ,7.84,7.73,8.47,6.82,962.50
221,222,RMF2,8.12,8.42,8.42,8.10,700,"5,742",6,8.12(-0.14) ,8.26,8.20,10.64,7.23,687.05
222,223,RNLI,585.00,590.00,598.00,580.30,"229,637","134,365,424.3","2,914",585.00(-7) ,592.00,585.12,605.00,390.00,"23,400.00"
223,224,RSDC,543.00,560.00,560.00,542.00,"9,998","5,462,044.4",98,543.00(-21) ,564.00,546.31,693.00,461.00,"5,127.83"
224,225,RURU,750.00,732.00,770.00,732.00,"1,148","860,938.2",40,750.00(9) ,741.00,749.95,875.00,674.30,"3,699.93"
225,226,SABSL,637.00,661.00,679.00,637.00,"1,034","675,602",34,637.00(-31) ,668.00,653.39,"1,083.00",522.60,"2,029.48"
226,227,SADBL,315.70,325.00,330.00,315.70,"47,157","15,152,079.2",172,315.70(-14.3) ,330.00,321.31,367.20,263.50,"10,831.58"
227,228,SAEF,9.70,9.63,9.75,9.45,"83,576","806,912.05",19,9.70(-0.12) ,9.82,9.65,12.30,8.85,"1,261.00"
228,229,SAGF,8.43,8.51,8.51,8.40,"47,900","405,938",16,8.43(0.08) ,8.35,8.47,10.00,7.20,566.94
229,230,SAHAS,519.90,528.30,528.30,500.00,"40,822","20,878,235.7",529,519.90(1.9) ,518.00,511.45,616.00,402.80,"18,196.50"
230,231,SALICO,722.00,732.20,744.00,718.00,"12,802","9,308,727.4",114,722.00(-19.9) ,741.90,727.13,957.00,551.40,"18,935.45"
231,232,SAMAJ,150.80,147.90,150.80,147.90,20,"2,987",2,150.80(5.8) ,145.00,149.35,150.80,64.80,34.46
232,233,SANIMA,265.70,270.00,272.00,265.10,"49,615","13,296,983.2",235,265.70(-4.3) ,270.00,268.00,310.00,222.10,"36,086.11"
233,234,SAPDBL,253.00,257.00,264.00,249.90,"18,627","4,751,037.9",118,249.90(-12.1) ,262.00,255.06,305.00,211.70,"2,110.88"
234,235,SBCF,7.74,7.73,7.89,7.73,"5,250","40,762.5",18,7.74(-0.13) ,7.87,7.76,9.68,6.85,967.50
235,236,SBD87,890.00,890.00,890.00,890.00,85,"75,650",2,890.00(0) ,890.00,890.00,925.00,739.30,-
236,237,SBI,312.00,319.00,319.00,312.00,"22,685","7,126,401.7",79,312.00(-8) ,320.00,314.15,378.40,275.30,"32,760.48"
237,238,SBIBD86,948.80,948.80,948.80,948.80,50,"47,440",2,948.80(18.6) ,930.20,948.80,984.00,825.00,-
238,239,SBL,257.00,263.00,270.00,257.00,"64,991","17,098,451.6",221,257.00(-11) ,268.00,263.09,341.50,223.00,"36,211.25"
239,240,SCB,528.90,527.10,530.00,517.50,"24,591","12,945,976.1",186,528.90(1.8) ,527.10,526.45,582.00,400.00,"49,872.38"
240,241,SDLBSL,627.10,650.20,655.00,625.20,"1,734","1,096,036.5",37,627.10(-35.9) ,663.00,632.09,"1,080.00",519.20,"2,397.14"
241,242,SEF,8.25,8.24,8.25,8.11,"17,500","144,206",5,8.25(-0.15) ,8.40,8.24,9.43,7.16,"1,237.50"
242,243,SFCL,305.80,315.00,323.80,305.80,"43,319","13,482,921.4",199,305.80(-11.7) ,317.50,311.25,375.00,237.10,"2,504.23"
243,244,SFEF,8.07,8.05,8.07,8.05,"2,600","20,958",8,8.07(0.01) ,8.06,8.06,10.00,7.35,807.00
244,245,SFMF,9.25,9.94,10.00,9.25,"31,105","300,100.75",20,9.25(-0.69) ,9.94,9.65,11.67,8.75,795.50
245,246,SGHC,285.50,272.60,286.60,270.00,"17,554","4,914,717.8",278,285.50(7.4) ,278.10,279.98,411.60,205.10,"4,548.02"
246,247,SGIC,548.00,565.00,565.00,546.00,"92,513","51,207,610.6",573,548.00(-14) ,562.00,553.52,710.90,365.00,"10,960.00"
247,248,SHEL,275.00,274.00,284.00,274.00,"13,078","3,634,488.2",159,275.00(-4.5) ,279.50,277.91,403.90,193.20,"3,987.50"
248,249,SHINE,411.00,420.00,422.00,402.00,"128,856","52,774,987.9",586,411.00(-9) ,420.00,409.57,435.00,300.20,"19,455.47"
249,250,SHIVM,590.00,613.00,622.00,589.00,"508,650","306,860,802.8","2,710",590.00(-23) ,613.00,603.28,680.00,389.80,"25,960.00"
250,251,SHL,468.80,492.00,492.00,466.00,"221,387","105,528,538",864,468.80(-14.06) ,482.86,476.67,536.00,200.10,"43,549.21"
251,252,SHLB,986.00,"1,031.00","1,031.00",976.00,"1,440","1,416,270",36,986.00(-45) ,"1,031.00",983.52,"2,485.20",778.00,"1,078.44"
252,253,SHPC,357.00,368.00,368.00,355.00,"53,167","19,084,553.2",257,357.00(-11.5) ,368.50,358.95,403.00,268.00,"12,131.49"
253,254,SICL,773.00,791.00,797.00,765.00,"18,571","14,494,923.4",249,773.00(-23) ,796.00,780.51,"1,010.00",682.00,"20,522.74"
254,255,SIFC,370.00,374.10,388.00,369.40,"32,756","12,292,545",145,370.00(-4) ,374.00,375.28,408.00,273.10,"3,632.23"
255,256,SIGS2,8.15,8.16,8.20,8.15,"127,100","1,040,546.5",15,8.15(-0.14) ,8.29,8.19,9.65,6.92,978.00
256,257,SIKLES,420.00,431.20,435.00,419.00,"16,555","7,042,907.3",201,420.00(-20) ,440.00,425.42,510.00,315.00,"3,570.00"
257,258,SINDU,287.00,302.00,302.00,285.00,"23,228","6,768,705.6",101,287.00(-13) ,300.00,291.40,336.00,227.70,"1,599.90"
258,259,SJCL,317.00,293.90,317.00,288.00,"29,923","8,754,306.2",222,317.00(23) ,294.00,292.56,359.00,227.00,"10,413.45"
259,260,SJLIC,579.80,613.90,637.00,576.00,"142,338","83,534,318.2","1,012",579.80(-46.6) ,626.40,586.87,646.00,379.00,"26,355.23"
260,261,SKBBL,994.00,"1,020.00","1,025.00",994.00,"32,758","32,858,063.6",408,994.00(-6) ,"1,000.00","1,003.05","1,325.00",755.00,"33,116.29"
261,262,SLBBL,654.60,652.00,678.00,650.00,"7,707","5,046,447",82,654.60(-10.4) ,665.00,654.79,"1,115.00",523.00,"4,105.66"
262,263,SLBSL,805.00,792.20,809.00,788.90,"1,206","967,537.6",35,805.00(-3) ,808.00,802.27,"1,402.00",578.20,"1,168.86"
263,264,SLCF,7.72,7.73,7.76,7.60,"10,750","82,999.2",21,7.72(-0.14) ,7.86,7.72,9.01,6.87,926.40
264,265,SMATA,632.10,678.00,678.00,631.00,"1,920","1,219,324.2",31,632.10(-33.9) ,666.00,635.06,915.00,552.00,"2,491.46"
265,266,SMB,"1,048.00","1,074.00","1,117.00","1,034.10",951,"1,028,103",32,"1,048.00(-26) ","1,074.00","1,081.08","1,500.00",812.00,998.09
266,267,SMFBS,885.30,900.00,900.00,832.50,"2,341","2,054,767.5",35,885.30(-14.7) ,900.00,877.73,"1,730.00",717.40,"1,293.77"
267,268,SMH,603.00,570.00,610.10,566.00,"27,825","16,116,653.8",211,603.00(33) ,570.00,579.21,649.00,391.00,"3,015.00"
268,269,SMHL,449.50,432.00,466.00,425.00,"104,833","46,162,853.7",826,449.50(25.5) ,424.00,440.35,506.00,299.00,"9,439.50"
269,270,SMJC,323.00,311.00,336.00,311.00,"173,251","55,408,128.4","1,153",323.00(6.4) ,316.60,319.81,367.40,215.00,"3,617.60"
270,271,SNLI,575.00,590.00,590.00,575.00,"119,851","69,349,384.8","2,335",575.00(-15) ,590.00,578.63,613.80,396.10,"18,400.00"
271,272,SONA,461.00,486.20,493.10,451.40,"539,018","254,769,524","8,492",461.00(-15.7) ,476.70,472.65,493.10,230.00,"14,175.98"
272,273,SPC,425.00,397.00,433.80,397.00,"21,407","8,927,313.4",209,425.00(20) ,405.00,417.03,583.40,307.80,"2,125.00"
273,274,SPDL,222.10,221.00,234.00,213.00,"184,067","40,546,866.6",572,222.10(5.1) ,217.00,220.28,359.90,160.00,"2,687.10"
274,275,SPHL,418.70,424.00,435.00,416.00,"8,985","3,808,776.5",123,418.70(-13.3) ,432.00,423.90,598.00,294.00,"1,256.10"
275,276,SPIL,768.00,775.00,785.00,745.00,"20,359","15,506,655.3",187,768.00(-4) ,772.00,761.66,837.00,502.80,"21,554.30"
276,277,SPL,733.00,740.00,750.00,715.00,"4,965","3,609,960.5",115,733.00(-2.3) ,735.30,727.08,"1,073.30",265.00,"1,466.00"
277,278,SRLI,479.00,490.00,505.00,479.00,"68,516","33,479,052.1",718,479.00(-21) ,500.00,488.63,619.90,311.50,"20,041.36"
278,279,SSHL,170.60,176.00,181.00,170.60,"128,725","22,386,497.5",453,170.60(-4.4) ,175.00,173.91,290.00,133.00,"2,518.74"
279,280,STC,"5,700.00","5,792.50","5,900.00","5,635.00","6,921","39,354,523.7",179,"5,700.00(21) ","5,679.00","5,686.25","5,900.00","3,530.00","15,896.41"
280,281,SWBBL,755.00,770.00,770.00,750.20,"11,814","8,893,844.5",86,755.00(-5) ,760.00,752.82,"1,406.00",653.70,"10,947.50"
281,282,SWMF,642.60,671.00,678.00,630.00,"3,792","2,490,367.2",64,642.60(-41.4) ,684.00,656.74,"1,001.00",539.10,"5,852.69"
282,283,TAMOR,305.00,313.10,322.00,305.00,"91,260","28,244,140.2",881,305.00(-14.2) ,319.20,309.49,342.00,230.10,"10,164.13"
283,284,TPC,385.00,402.80,402.90,376.00,"7,262","2,794,612.1",89,385.00(-10) ,395.00,384.83,465.00,301.20,"1,540.00"
284,285,TRH,895.00,913.00,913.00,876.00,"23,592","20,930,084",181,895.00(-18) ,913.00,887.17,955.90,331.20,"16,885.55"
285,286,TSHL,504.00,537.40,537.40,490.10,"25,724","13,076,564.1",382,504.00(-22.9) ,526.90,508.34,537.40,227.70,"2,482.20"
286,287,TVCL,349.00,342.20,351.90,334.00,"28,146","9,614,558.8",562,349.00(6.3) ,342.70,341.60,369.20,268.00,"6,465.23"
287,288,UAIL,608.00,615.00,621.00,601.30,"29,995","18,303,422.3",229,608.00(-12) ,620.00,610.22,651.40,333.00,"11,579.77"
288,289,UHEWA,317.00,328.00,328.00,317.00,"15,760","5,039,435",162,317.00(-12) ,329.00,319.76,481.00,250.80,"1,585.00"
289,290,ULBSL,"1,197.00","1,255.00","1,265.00","1,166.50","1,603","1,921,763",57,"1,197.00(-66.7) ","1,263.70","1,198.85","3,951.40",944.80,"1,270.59"
290,291,ULHC,256.00,275.10,275.10,256.00,"37,593","9,876,416.4",601,256.00(-13.8) ,269.80,262.72,301.50,217.10,"1,305.10"
291,292,UMHL,224.00,220.30,230.00,218.00,"96,253","21,611,179.1",363,224.00(0.4) ,223.60,224.52,301.00,167.00,"2,756.32"
292,293,UMRH,380.00,376.00,397.00,362.70,"272,017","103,993,438.6","1,000",380.00(10.3) ,369.70,382.30,590.00,261.30,"1,596.00"
293,294,UNHPL,215.00,230.00,230.00,215.00,"90,802","19,908,941.9",337,215.00(-15) ,230.00,219.26,266.00,156.00,"1,612.50"
294,295,UNL,"44,033.00","42,200.00","44,033.00","42,200.00",50,"2,140,360",5,"44,033.00(2,530) ","41,503.00","42,807.20","45,151.00","18,000.00","40,541.18"
295,296,UNLB,"1,139.90","1,150.00","1,150.00","1,105.00","1,699","1,923,609",89,"1,139.90(-33.2) ","1,173.10","1,132.20","2,135.10",922.00,"1,693.61"
296,297,UPCL,240.30,236.60,248.80,224.10,"559,929","133,456,111.5","1,541",240.30(8.3) ,232.00,238.34,290.00,168.00,"5,047.14"
297,298,UPPER,217.90,225.90,225.90,216.10,"66,689","14,603,662.4",509,217.90(-3.6) ,221.50,218.98,590.00,190.00,"46,151.22"
298,299,USHEC,287.60,286.00,297.00,276.80,"37,223","10,558,762.6",260,287.60(-3.7) ,291.30,283.66,400.00,208.20,"3,882.60"
299,300,USHL,386.00,383.00,391.00,378.60,"11,874","4,558,396.5",199,386.00(2.2) ,383.80,383.90,416.00,253.60,849.20
300,301,USLB,792.00,840.00,840.00,791.00,"3,505","2,818,082.7",122,792.00(-62) ,854.00,804.02,"1,085.00",591.10,"1,955.18"
301,302,VLBS,643.00,673.00,673.00,642.00,"5,493","3,569,919.2",63,643.00(-17) ,660.00,649.90,"1,014.30",546.10,"4,790.61"
302,303,VLUCL,401.80,365.30,401.80,365.30,"7,730","3,101,246.9",825,401.80(401.8) ,0.00,401.20,401.80,365.30,"7,684.43"
303,304,WNLB,770.00,784.00,790.00,769.10,655,"510,683.3",25,770.00(-29) ,799.00,779.67,"1,157.80",680.00,609.93
